id,ror,name
197251160,03qxff017,Hebrew University of Jerusalem
4210092927,00gd1f947,NOAA National Severe Storms Laboratory
4210112230,0205xz563,State Key Laboratory of Plant Genomics
4210124606,02aee5m12,Institute of Genetics and Developmental Biology
119454577,05td3s095,Nanjing Agricultural University
180585399,00prkya54,Dalian Institute of Chemical Physics
206651237,01red3556,Texas A&M University – Commerce
4210128526,03bw34a45,UPMC Hillman Cancer Center
4210099310,0182a5n39,Consorzio Nazionale Interuniversitario per le Telecomunicazioni
116067653,02p77k626,University of Rome Tor Vergata
39854758,01zvqw119,Auckland University of Technology
190632392,016st3p78,Luleå University of Technology
46597724,00p7p3302,Poznań University of Technology
86987016,026vcq606,KTH Royal Institute of Technology
52418104,05syd6y78,Universidade Federal do Paraná
204722609,02y72wh86,Queens University
2801159745,03v7tx966,Huntsman Cancer Institute
2613432,032db5x82,University of South Florida
2801729525,03teaad16,Rex Hospital
2801983979,01fbz6h17,Denver Health Medical Center
4210106153,01fbdn283,Magee-Womens Hospital
4210091416,00c66jq56,South Shore Hospital
4210106595,010h6g454,Sidney Kimmel Cancer Center
4210097601,00cj35179,The University of Kansas Cancer Center
1320320070,034xvzb47,United States Food and Drug Administration
1287402277,02ar7h206,Las Cumbres Observatory Global Telescope Network
1329765538,043pgqy52,Universities Space Research Association
175682507,03em45j53,Armstrong Flight Research Center
28022161,02f81g417,King Saud University
4210158408,04mw0p229,Matrix Research (United States)
4210098770,00xb4cb83,Southern Arizona VA Health Care System
2802487149,0426ffx42,Pacific Research Institute
4210135767,03m4ve365,Instituto Florestal
3017928408,02cbymn47,Universidade do Estado de Mato Grosso
110200422,0176yjw32,Universidade Federal de Minas Gerais
4210160371,05rshs160,Instituto Federal do Espírito Santo
178975111,026jgjr74,Spectral Sciences (United States)
185443292,01070mq45,Wayne State University
43439940,01ryk1543,University of Southampton
8616870,05gj63w50,Southwestern University
4210116079,022j2n646,South African Radio Astronomy Observatory
143302722,02k3smh20,University of Kentucky
44206873,018yta094,Morehead State University
141649380,04j198w64,Western Michigan University
17856709,02x3skf39,Bridgewater State University
8078737,037s24f05,Clemson University
141472210,01j7nq853,University of Alaska Fairbanks
1310815967,01p7k1986,Central European Institute of Technology
4210090417,009nz6031,Central European Institute of Technology – Masaryk University
196679689,04xm1d337,Joint Genome Institute
4210145894,04nz0wq19,HudsonAlpha Institute for Biotechnology
4210114610,020xg4k98,Phyzen (South Korea)
71030271,01f7bcy98,Heidelberg Institute for Theoretical Studies
79620101,00xcryt71,University of Arkansas for Medical Sciences
35928602,01zqcg218,Kyung Hee University
2800895607,04ryvdf08,Space Research Institute
4210165452,05hm2ja81,Research Institute in Astrophysics and Planetology
4210125535,030syve83,Observatoire Midi-Pyrénées
17866349,004raaa70,Université de Toulouse
106938459,05nkf0n29,University of New Brunswick
2898391981,04bwf3e34,German Aerospace Center
2800531696,05g3rxr48,Arizona Science Center
4210132739,03vepk527,Carl Hayden Bee Research Center
4210143869,048ns6x85,National Laboratory for Agriculture and the Environment
4210161097,058zxsr17,Bolin Centre for Climate Research
4210150153,04sdy1r02,Lund Science (Sweden)
112475681,058cmd703,Joint Global Change Research Institute
1289243028,01qz5mb56,Oak Ridge National Laboratory
4210131963,02ngnwv51,National Forage Seed Production Research Center
4210107718,019jdc178,Northern Research Station
1329458056,00hpnfm55,Union of Concerned Scientists
1332586654,032zc6m47,Bronson Methodist Hospital
83657090,01g7s6g79,Neuroscience Research Australia
4210108821,022arq532,Prince of Wales Hospital
1335113835,00m8d6786,Karolinska University Hospital
52010207,00tjv0s33,Keimyung University
4210110978,01vrybr67,Louis Stokes Cleveland VA Medical Center
1341613880,02vfy4r65,Charleston Area Medical Center
155173764,00v4yb702,Rochester Institute of Technology
181647926,00n3w3b69,University of Strathclyde
2801816099,03cw63y62,Womens College Hospital
4210106436,01pzjt917,Hospital Txagorritxu
2802832906,02zg69r60,Vancouver General Hospital
2801766832,04cpxjv19,McGill University Health Centre
1297363086,04skqfp25,St. Michaels Hospital
4210145268,03se9eg94,Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo
4210150747,0468gx405,Hôtel-Dieu de Montréal
1314143314,05m7vf540,Capital District Health Authority
4210135357,03gf7z214,Institut Universitaire de Cardiologie et de Pneumologie de Québec
3129555431,01226dv09,University Hospital Regensburg
4210121705,02mh9a093,Pitié-Salpêtrière Hospital
4210145596,04g0m2d49,Juntendo University Hospital
4210102918,01a1mq059,ARC Centre of Excellence in Plant Energy Biology
4210151079,04vhn6x78,Instituto Multidisciplinario de Biología Vegetal
166401450,056tb7j80,Universidad Nacional de Córdoba
3132302805,03gsd6w61,National University of Saint Anthony the Abbot in Cuzco
86467917,04gsp2c11,James Cook University
65285256,00013q465,Pontifical Catholic University of Peru
111199411,025h79t26,University of Peradeniya
136848882,03njz2k95,Optech (Canada)
2800055578,03a1gte98,Canadian Space Agency
199361194,01qxmdg18,NASA Astrobiology Institute
143104139,004majf41,Hobart and William Smith Colleges
4210144875,03we0h094,Foresight Science & Technology (United States)
2799504096,011w6k548,New York Times
47301684,050kcr883,Illinois State University
27483092,00x27da85,University of Perugia
4210131186,03fte3n86,Laboratoire dÉcophysiologie Moléculaire des Plantes sous Stress Environnementaux
4210144272,03qx0n513,U.S. Arid Land Agricultural Research Center
4210118689,02qezmz13,Joint Research Centre
2799553609,0347fy350,Rothamsted Research
4210091653,003s4zv17,EaglePicher Technologies (United States)
175234967,01dbmzx78,Telethon Kids Institute
2799725268,04rrkhs81,Manchester Academic Health Science Centre
170486558,04n0g0b29,Pompeu Fabra University
4210092159,00ftv8552,Center for Research in Environmental Epidemiology
4210128006,02txwfx92,Osservatorio Astronomico di Palermo
32574673,01a099706,Shantou University
4210091098,00a53nq42,Cancer Hospital of Shantou University Medical College
197940685,00874hx02,National Oceanography Centre
4210124937,03dsd0g48,Laboratoire des Sciences du Climat et de lEnvironnement
11886867,03vaqfv64,GNS Science
79619799,03angcq70,University of Birmingham
4210102807,016tr2j79,Uni Research (Norway)
2799966484,011n96f14,Bjerknes Centre for Climate Research
4210105818,01khbav88,Getech (United Kingdom)
32394136,049e6bc10,Northumbria University
127251866,032e6b942,Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung
189196454,019kgqr73,The University of Texas at Arlington
2801622001,03hrxmf69,Newton Wellesley Hospital
4210138174,03rqvr941,Circadian (United States)
2801671727,04v00sg98,VA Boston Healthcare System
4210095955,00ppwb536,Cleveland Sleep Research Center
36373038,02x4b0932,Cleveland Clinic Lerner College of Medicine
4210123017,031grv205,Framingham Heart Study
162210093,0593p4448,International Rice Research Institute
4210088102,0019g1982,Universidad de Hermosillo
4210144025,052acn261,Center for Excellence in Tibetan Plateau Earth Sciences
4210141476,03zn6c508,Institute of Tibetan Plateau Research
4210165038,05qbk4x57,University of Chinese Academy of Sciences
4210093799,00ndyev54,NOAA National Centers for Environmental Prediction
163340411,01wd4xt90,Hohai University
2801951336,00jerb145,Washington Hospital
4210155647,04vfsmv21,National Institutes of Health Clinical Center
124227911,05tkyf982,Ben-Gurion University of the Negev
203238179,016sewp10,Rhodes University
2802629923,030cszc07,Australian Astronomical Observatory
4210165411,05xx77y52,"Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas"
71715416,028kg9j04,Universidade Federal do ABC
139759216,04w9fbh59,Beijing University of Posts and Telecommunications
4210164580,058pyyv44,National Astronomical Observatories
176790772,00r4sry34,Murdoch University
28166907,056d84691,Karolinska Institutet
1315135799,025chrz76,Marshfield Clinic
4210105714,01gcrbc43,Center for Human Genetics
89652312,0051rme32,Northwest A&F University
2800011936,02tdtzx53,Sainsbury Laboratory
137902535,04tj63d06,North Carolina State University
143593769,01vyrm377,East China University of Science and Technology
39815113,04agmb972,Georgia Southern University
1334415907,03cv38k47,University Medical Center Groningen
3019586173,016z2bp30,National Jewish Health
2800858616,04hy0x592,Woolcock Institute of Medical Research
169335092,04fnxsj42,University of North Carolina at Greensboro
2802523755,033cz6738,Oklahoma Department of Rehabilitation Services
121797337,027bh9e22,Leiden University
25169866,03b9snr86,Universidade Católica Portuguesa
4210119469,02fnpjd08,Institute of Vegetables and Flowers
4210110723,01fj5gf64,Hunan Academy of Agricultural Sciences
4210097978,0111f7045,Institute of Plant Protection
376102,05hbrxp80,Agricultural Research Organization
101479585,05v9jqt67,South China Agricultural University
146773158,051qwcj72,Qingdao Agricultural University
4210135772,03mj14b52,Peuplement Végétaux et Bio-agresseurs en Milieu Tropical
55060895,00bmj0a71,University of Greenwich
4210162782,05t3n1398,Natural Resources Institute
4210138501,0313jb750,Chinese Academy of Agricultural Sciences
78978612,03tqb8s11,Yangzhou University
4210146959,04trzn023,Beijing Academy of Agricultural and Forestry Sciences
4750791,04eq83d71,Henan Agricultural University
17626003,013ckk937,University of Rhode Island
75900474,03a60m280,Hubei University
158842170,023rhb549,Chongqing University
114017466,03f0f6041,University of Technology Sydney
161057412,01rmh9n78,University of New Hampshire
4210124557,02s42ys89,Pacific Northwest Research Station
148261361,004gzqz66,Institut de physique du globe de Paris
4210103356,01dmyj570,Shriners Hospitals for Children - Northern California
1282516798,04v8djg66,Atrium Health Wake Forest Baptist
4210122658,022fhzr29,Arizona Research Center
1293035123,01ch2yn61,Met Office
277688954,03xjwb503,University of Paris-Saclay
4210163131,05esem239,Max Planck Institute for Meteorology
82951845,04ttjf776,RMIT University
190816365,007dga614,Bloomsburg University
89458556,038z2eg27,University of Puerto Rico at Arecibo
166825849,033003e23,Tampere University
198006653,00ydm0027,University of Maine at Farmington
4210110611,01rgzab50,Eaton (United Kingdom)
4210133173,044pgyv50,Research!America (United States)
1302493489,05xd9aq52,Ohio Environmental Protection Agency
32870303,04nk82x68,University of South Carolina Sumter
4210126061,030vmwa78,Institute of Geology and Geophysics
4210130065,037nqez35,Myanmar Geosciences Society
4210111149,01nph4h53,Aerodyne Research
4210160216,052bwdm80,Bucks County Intermediate Unit
2800098157,029dswp54,Central Land Council
4210133379,03g24h954,MRS Training & Rescue
116191961,017kqpz20,Northern (Arctic) Federal University
2802106081,04xsj2p07,Observatory of Strasbourg
141584323,0267vjk41,University of Hertfordshire
176453806,03bnmw459,University of Potsdam
1286704778,03gq8fr08,Rutherford Appleton Laboratory
4210126779,039fj2469,Observatoire de la Côte d’Azur
201841394,019tgvf94,Université Côte dAzur
185852735,010jbqd54,University of Central Lancashire
2802229908,03eh3y714,Paul Scherrer Institute
59270414,04dese585,Indian Institute of Science Bangalore
205274468,02tyrky19,Trinity College Dublin
4210106392,01k8nkc73,ARC Centre of Excellence for Environmental Decisions
4210120395,02jgyam08,Max Planck Institute for Demographic Research
68956291,05gqaka33,Martin Luther University Halle-Wittenberg
2801030728,01jty7g66,German Centre for Integrative Biodiversity Research
177969490,03yrrjy16,University of Southern Denmark
4210109224,01kcrnc96,Institut de Planétologie et dAstrophysique de Grenoble
4210121240,01whksa54,Institute of Astronomy
10457146,02ma57s91,University of Santiago Chile
2801658355,005y2ap84,Office National dÉtudes et de Recherches Aérospatiales
4210098323,010k3rm26,Global Social Observatory
2802758316,00w7dj406,American Society of Health-System Pharmacists
141670070,04g9e0f44,Willamette University
46247651,02gfys938,University of Manitoba
4210108166,01r4hwz76,Institute for Geological and Geochemical Research
4210128682,036wvs663,Research Centre for Astronomy and Earth Sciences
198412221,006vxbq87,HUN-REN Institute for Nuclear Research
4210122271,02j8vpa07,Geographical Institute
4210156273,052t9a145,Plant Protection Institute
4210112235,020hmha06,Nordic Laboratory for Luminescence Dating
79741316,037b5pv06,University of Pecs
